Z_product,Z_joint,Z_ops,T_inj,T_rea,t,alpha_inorg,beta_inorg,alpha_org,beta_org,Size
-3.7098951,-0.14222059,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,38.32
1.1545055,-0.48638186,0.8438781,140.0,140.0,15.0,0.81995255,0.18004751,0.6732861,0.32671392,5.55
1.5421561,-1.2438539,-0.32338563,220.0,220.0,1.0,0.77777374,0.22222628,0.70047796,0.29952207,2.9999998
0.9524719,-1.2632138,-0.6962879,170.0,170.0,30.0,0.8118502,0.18814977,0.6655619,0.33443812,9.2
-1.4500655,-0.5629818,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,19.64
2.5974307,-1.3088226,-0.8651097,250.0,250.0,2.0,0.7627525,0.23724753,0.70507747,0.29492253,3.43
1.1545055,-0.30045894,-0.57284987,160.0,160.0,40.0,0.81953996,0.18046005,0.6544874,0.34551263,15.53
0.687352,-1.5160422,-1.3466465,190.0,190.0,60.0,0.81310964,0.18689042,0.6418923,0.35810772,5.8
-2.64964,-0.295437,0.033473663,180.0,180.0,0.5,0.79702383,0.20297618,0.6935622,0.3064378,23.65
0.58865166,-1.6536933,0.2955138,160.0,100.0,30.0,0.8320986,0.1679014,0.63281333,0.36718664,2.7
1.1545055,-0.47959343,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,8.14
0.64739835,-1.238618,0.39372844,180.0,165.0,5.0,0.8029938,0.19700618,0.68238056,0.31761938,5.5
-6.625249,-1.3148633,-0.072173744,200.0,200.0,0.0167,0.78728646,0.2127135,0.6976605,0.3023395,38.48
0.27108344,-1.2618092,1.44066,25.0,25.0,0.0167,0.8601883,0.13981164,0.6646335,0.33536646,4.3
1.1545055,-0.45820773,0.717443,170.0,140.0,2.0,0.8107486,0.18925138,0.6757792,0.32422075,5.2000003
1.7623365,-1.469793,-1.1079285,250.0,250.0,30.0,0.7737754,0.22622462,0.68086356,0.3191364,5.6000004
0.9524719,0.9291377,1.436659,25.0,25.0,1.0,0.8604497,0.13955031,0.66374177,0.33625823,16.7
-2.3903995,-1.8020606,-0.6427528,110.0,182.0,60.0,0.8279718,0.17202821,0.6628986,0.3371014,9.21
1.9699548,-1.3473519,-1.1470628,300.0,270.0,30.0,0.75754714,0.24245284,0.67560154,0.32439843,2.5399997
0.71945286,-1.457339,0.29699615,60.0,60.0,240.0,0.9043008,0.0956992,0.43503004,0.56496996,6.0000005
-0.8817243,-0.3294761,0.3930843,25.0,225.0,0.0167,0.81030643,0.18969363,0.75668854,0.24331148,13.66
2.287703,-1.2300739,-0.8599364,230.0,230.0,30.0,0.7837804,0.21621957,0.67707294,0.32292706,4.75
1.7623365,-0.9486757,0.17122662,30.0,30.0,1440.0,0.9932199,0.00678016,0.0056704488,0.99432963,4.1000004
-6.0941725,-0.7797556,-0.022507295,40.0,180.0,30.0,0.82979953,0.17020044,0.7090051,0.29099485,23.37
3.6051545,-1.1357377,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,2.9999998
-0.084746495,0.06265449,-1.9443111,200.0,350.0,90.0,0.7745197,0.22548035,0.6917357,0.30826432,24.89
-0.99024785,-0.6281225,-0.70716405,240.0,240.0,2.0,0.7679675,0.23203248,0.7032661,0.2967339,14.97
-1.83271,-1.3013414,0.69238603,160.0,160.0,0.05,0.8061026,0.19389741,0.690245,0.30975497,8.58
-1.0466716,-1.6508464,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,7.0
-2.1672978,-1.3545779,-0.1962811,25.0,120.0,60.0,0.8552279,0.14477213,0.6579441,0.34205592,6.6000004
-1.216296,-0.08387975,-1.1950476,25.0,380.0,60.0,0.78615427,0.21384573,0.7755504,0.22444952,21.27
-0.28519964,-1.3266271,-1.2342483,45.0,220.0,60.0,0.82809484,0.17190516,0.7009395,0.29906052,8.12
-2.2578843,0.9558036,-1.9785367,200.0,300.0,120.0,0.80084276,0.19915721,0.63959646,0.3604035,30.0
-0.41318667,-1.5919014,-1.5620062,25.0,200.0,90.0,0.8450918,0.15490815,0.6709314,0.32906857,22.74
-0.6166587,0.12367276,-1.7170017,150.0,285.0,30.0,0.7814067,0.21859327,0.7261035,0.27389655,19.3
-0.26415893,0.6160477,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,22.06
-0.49532914,-1.6370529,1.0070436,50.0,50.0,30.0,0.8594301,0.14056998,0.6419493,0.35805073,5.1
-0.9579921,-0.1267871,-1.3334472,300.0,300.0,180.0,0.80475545,0.19524458,0.5476799,0.45232007,20.0
1.7428236,0.14844179,0.5775621,170.0,170.0,0.5,0.8016814,0.1983186,0.691711,0.308289,10.6
3.6051545,-0.6595346,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,2.8600004
0.71945286,-1.0864929,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,8.9800005
1.4853187,-1.8605362,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,4.2000003
0.14382733,-1.1844058,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,10.6
-6.0941725,-0.77955335,0.85041916,40.0,180.0,10.0,0.82346123,0.17653875,0.725494,0.27450597,25.47
1.9533007,-0.92474526,0.6956271,88.0,200.0,2.5,0.80769074,0.19230929,0.72731256,0.2726874,6.65
0.61348283,-1.3486582,-0.4290786,220.0,220.0,5.0,0.77929896,0.22070104,0.69705445,0.30294558,8.2
1.976955,1.2177147,0.1550221,130.0,130.0,180.0,0.87101626,0.12898374,0.5108679,0.48913208,15.78
1.4853187,-1.4832883,-1.5417352,25.0,310.0,60.0,0.80683845,0.19316155,0.7469126,0.25308743,6.1
0.5176942,-1.3865256,-1.4255021,155.0,255.0,22.5,0.7869479,0.21305215,0.7172642,0.2827358,11.87
1.1545055,-0.49860495,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,8.91
0.7273143,-0.46981594,-1.3198601,25.0,320.0,40.0,0.7969149,0.20308511,0.7660367,0.23396334,5.44
1.541404,-0.03560569,-1.6935859,25.0,320.0,120.0,0.8240524,0.1759476,0.7028226,0.29717737,21.0
-0.95661324,0.25035864,-1.511874,25.0,320.0,60.0,0.80397946,0.19602057,0.75114775,0.24885225,28.44
-1.6978815,-1.0781097,-0.58135116,25.0,280.0,0.0167,0.7944022,0.20559786,0.7787719,0.22122815,15.0
-1.704436,-1.4913744,1.0493019,120.0,120.0,0.0167,0.8236057,0.17639427,0.68278897,0.31721103,4.5100007
1.1545055,0.4154432,0.93464243,140.0,140.0,5.0,0.81666446,0.18333557,0.68216664,0.31783336,6.23
-0.08666108,-0.97866154,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,6.92
0.5842969,-1.3220098,0.00830648,230.0,200.0,1.5,0.7823702,0.21762978,0.6875409,0.31245914,3.4000003
0.71945286,-0.16759515,1.1912065,100.0,100.0,10.0,0.83495086,0.16504908,0.6700994,0.32990068,6.0000005
0.12961115,0.2410274,-1.3411866,25.0,230.0,60.0,0.8285717,0.17142835,0.71135503,0.28864497,22.2
0.2470844,-0.04770392,1.4121017,50.0,50.0,8.0,0.8534486,0.14655134,0.6622393,0.3377607,15.0
-2.6502602,-0.7760317,0.6574877,150.0,150.0,10.0,0.8139567,0.18604335,0.6796386,0.32036138,13.77
3.0019646,-0.6895364,-0.9751507,180.0,180.0,30.0,0.8073741,0.19262594,0.66749465,0.3325054,2.5399997
-3.4874158,-0.58173585,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,20.19
1.9867188,-1.2455443,-0.5757775,220.0,220.0,10.0,0.7811949,0.21880506,0.6927441,0.30725592,4.5
-1.8619633,0.123625524,-1.7170017,150.0,285.0,30.0,0.7814067,0.21859327,0.7261035,0.27389655,20.960001
-3.7098951,-0.48515162,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,22.47
-2.1672978,-1.1380258,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,14.2300005
2.5974307,-0.8528873,-1.5334591,310.0,300.0,10.0,0.7368231,0.2631769,0.70447695,0.29552305,6.9
1.976955,-0.82099056,0.2415279,105.0,105.0,180.0,0.8789555,0.12104453,0.50543475,0.49456525,7.57
-2.6811109,-0.17971656,-0.07526992,200.0,200.0,0.167,0.7873422,0.21265785,0.69753164,0.3024684,20.08
-2.3938437,0.5007507,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,29.34
-1.9747276,-2.1159663,1.436659,25.0,25.0,1.0,0.8604497,0.13955031,0.66374177,0.33625823,8.2
-3.256619,-0.4714202,-1.3286674,220.0,220.0,60.0,0.799508,0.20049204,0.6478662,0.35213375,17.25
-1.4500655,-0.5344581,-1.3501378,180.0,180.0,60.0,0.8174826,0.18251744,0.639891,0.36010894,17.41
-3.256619,-0.3016933,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,27.72
-3.256619,-0.28564006,-1.5099229,240.0,240.0,60.0,0.7900357,0.20996428,0.65182346,0.3481766,18.84
3.6051545,-0.6453255,-0.003825408,180.0,180.0,2.0,0.79756,0.20244002,0.6922644,0.30773565,2.4999998
-0.4452201,0.33062223,-1.1180117,25.0,290.0,30.0,0.8021418,0.19785817,0.76117593,0.2388241,20.31
-3.4874158,0.010936,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,37.02
1.7428236,0.14830256,0.5154718,170.0,170.0,3.0,0.80255896,0.19744104,0.6895391,0.3104609,15.0
0.57131726,-1.9116806,-1.3286674,220.0,220.0,60.0,0.799508,0.20049204,0.6478662,0.35213375,3.6999996
0.85663676,-1.600407,0.35504764,60.0,80.0,180.0,0.888625,0.11137498,0.5069171,0.4930829,2.9000003
0.84679663,-0.7867343,0.9419105,140.0,140.0,4.0,0.81633306,0.18366693,0.6830476,0.3169524,6.03
0.64739835,-1.9016434,-0.3244033,180.0,180.0,10.0,0.8004015,0.19959849,0.6852916,0.31470844,3.3
-2.64964,1.0060974,1.1848252,100.0,100.0,0.167,0.83193225,0.16806778,0.6788772,0.3211228,23.5
-0.26415893,-1.2400222,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,9.3
-3.256619,-0.33866757,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,18.98
0.85663676,-1.7077621,0.19538999,60.0,80.0,14400.0,1.0,2.7553753e-15,7.96062e-26,1.0,3.8999999
0.27108344,-1.2617319,1.4367868,20.0,20.0,0.0167,0.8619255,0.13807447,0.6636638,0.33633626,4.1000004
-6.0941725,-0.7798025,-0.7058072,40.0,180.0,60.0,0.8389659,0.16103403,0.68321216,0.3167878,26.45
0.2478737,-0.46687523,0.68460417,160.0,160.0,0.5,0.8062581,0.19374192,0.68985367,0.31014636,12.21
1.5884987,-1.6446737,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,9.5
0.5450627,-0.69336456,-0.45752683,25.0,208.0,30.0,0.82481617,0.17518382,0.7259941,0.27400586,11.11
-5.188364,-1.5943145,1.4111292,50.0,50.0,5.0,0.85261685,0.14738312,0.66496235,0.3350376,10.0
-3.256619,-0.28612277,-1.3286674,220.0,220.0,60.0,0.799508,0.20049204,0.6478662,0.35213375,19.13
-1.357976,-1.5046202,-0.6675528,240.0,240.0,0.0167,0.76718503,0.23281497,0.7049462,0.29505378,15.8
-0.08666108,0.46124172,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,28.0
-0.8513802,-0.70552796,-0.06186308,185.0,195.0,0.0167,0.79149556,0.20850441,0.6996578,0.30034223,17.63
-4.05594,-1.8620014,1.2449558,25.0,25.0,20.0,0.8654192,0.13458076,0.64628685,0.35371312,6.6000004
-2.3825579,-1.6490929,-0.7509624,25.0,290.0,5.0,0.7932201,0.2067799,0.77916217,0.22083783,10.96
-4.418028,-0.4189228,0.037347466,180.0,180.0,0.333,0.7969641,0.20303595,0.6937065,0.3062935,18.949999
-3.562356,-0.42063937,0.9990515,130.0,130.0,0.75,0.8195869,0.18041307,0.6840252,0.31597477,19.199999
-1.9908422,-1.0477877,-1.2227799,25.0,260.0,45.0,0.81572324,0.18427674,0.7370236,0.26297638,19.51
-2.0897746,-0.6748474,-0.30922914,220.0,220.0,0.333,0.77751863,0.22248133,0.70104665,0.29895332,15.7
-0.53678554,0.014178568,1.1533393,105.0,105.0,0.083,0.829866,0.17013402,0.6798986,0.3201014,14.22
-3.7098951,-0.48350844,-0.18966103,200.0,200.0,5.0,0.7891263,0.21087372,0.69336945,0.30663055,31.03
-1.704436,-1.5174801,-0.077285394,190.0,190.0,0.0167,0.79210925,0.20789075,0.69582325,0.30417675,8.58
0.22497924,-1.0208205,0.9128859,145.0,145.0,2.0,0.8134758,0.18652424,0.6857433,0.3142568,7.36
1.976955,-0.8977826,0.27947953,25.0,100.0,180.0,0.8887544,0.11124565,0.5302506,0.46974942,3.7500002
0.59674144,-1.5291439,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,8.8
-2.2384,-0.23122427,-1.2061965,25.0,320.0,30.0,0.79331213,0.20668788,0.7732452,0.22675478,17.8
3.3381593,-0.60498923,-0.74861044,25.0,280.0,15.0,0.7997615,0.20023853,0.76809746,0.23190254,4.3
0.2470844,-0.048659287,1.4106928,24.0,50.0,7.0,0.8566539,0.14334604,0.6711355,0.32886457,10.8
2.3460915,-0.62346524,-1.4098601,320.0,320.0,1.0,0.7235889,0.2764111,0.7183981,0.28160197,7.2000003
0.687352,-1.6631967,-0.45945984,170.0,170.0,300.0,0.88687396,0.11312606,0.39898995,0.60101,12.400001
1.1545055,-0.477758,-0.57284987,160.0,160.0,40.0,0.81953996,0.18046005,0.6544874,0.34551263,11.76
-1.8633715,0.6862477,0.81301135,150.0,150.0,0.0833,0.8106127,0.18938737,0.6883538,0.31164625,22.599998
-2.120565,-0.20842253,0.9990515,130.0,130.0,0.75,0.8195869,0.18041307,0.6840252,0.31597477,17.2
-1.704436,-1.5234333,0.043058336,180.0,180.0,0.0833,0.79687464,0.20312531,0.69392216,0.3060778,13.4800005
1.318558,-1.6431855,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,6.4
1.9868374,-1.238278,-0.28684103,160.0,220.0,2.0,0.78913814,0.2108618,0.716774,0.28322607,4.1000004
1.3474181,-0.273422,-0.31661457,25.0,235.0,20.0,0.81426334,0.18573669,0.74571437,0.25428563,11.26
2.5974307,-0.92191154,-0.40041506,225.0,225.0,0.5,0.7750612,0.22493882,0.701815,0.29818505,2.4999998
1.9868374,-1.2311546,-0.4192656,180.0,220.0,2.0,0.7855222,0.21447778,0.7111234,0.28887662,3.8999999
-4.42991,2.2118044,0.12498179,100.0,100.0,360.0,0.91645885,0.08354115,0.32860276,0.67139727,37.95
1.4853187,-1.6685284,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,10.8
-1.6978815,-0.86768836,-0.7349446,25.0,292.0,0.0167,0.7908037,0.20919634,0.78339463,0.21660537,20.0
-2.7113392,-1.3099529,0.044566214,180.0,180.0,0.0167,0.7968508,0.20314917,0.6939797,0.3060203,9.8
0.25840092,-1.7895169,-0.656155,180.0,180.0,15.0,0.8021623,0.19783776,0.6808905,0.31910953,4.7400002
-4.418028,-1.5989326,0.5898261,25.0,140.0,15.0,0.8375623,0.16243768,0.707274,0.29272595,13.7
2.3170292,0.655286,0.34794208,80.0,80.0,180.0,0.8864697,0.11353032,0.50000036,0.49999967,9.5
-4.3128185,-0.30794922,1.0481477,120.0,120.0,0.167,0.823654,0.17634599,0.6826566,0.3173434,17.03
2.5974307,-1.3088261,-1.1079285,250.0,250.0,30.0,0.7737754,0.22622462,0.68086356,0.3191364,3.0199997
1.1545055,-0.47938824,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,9.34
1.1510477,-1.7466745,-0.6217562,25.0,275.0,12.0,0.8001594,0.19984062,0.7682637,0.23173629,4.7000003
-1.357976,-1.5895306,0.5864473,170.0,170.0,0.0833,0.80153483,0.19846515,0.6920722,0.3079278,6.43
-0.26415893,0.2138497,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,24.0
0.71945286,-1.5148107,-0.08220641,200.0,200.0,0.5,0.78746545,0.21253458,0.69724584,0.30275416,4.8000007
-3.4874158,-0.50965333,-1.1549037,180.0,180.0,40.0,0.8107902,0.18920985,0.6584094,0.34159058,38.8
-2.18285,-0.5328634,0.38583428,25.0,220.0,5.0,0.8133831,0.18661688,0.750837,0.24916293,20.5
0.59674144,-1.3479687,-0.081007734,225.0,205.0,2.5,0.7821129,0.21788712,0.69056535,0.30943468,4.7000003
-0.93548656,-1.1298032,-1.5557106,160.0,200.0,120.0,0.834407,0.165593,0.5995648,0.40043518,14.51
1.1545055,-0.49789476,-0.18966103,200.0,200.0,5.0,0.7891263,0.21087372,0.69336945,0.30663055,9.53
1.1545055,-0.5003291,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,6.41
2.6387231,-0.697496,-1.3466465,190.0,190.0,60.0,0.81310964,0.18689042,0.6418923,0.35810772,3.4000003
1.5002044,-1.6438355,-1.5970459,250.0,250.0,60.0,0.78517795,0.21482207,0.6537943,0.34620574,4.8000007
0.84679663,-0.7640821,1.1034844,120.0,120.0,15.0,0.82836825,0.17163175,0.66944915,0.33055088,7.26
-0.01938829,-2.1150324,0.30695343,300.0,300.0,2880.0,0.9993814,0.00061855186,2.0660826e-05,0.9999794,3.1300004
0.4653507,-1.5910009,-0.9898233,280.0,260.0,2.0,0.75346774,0.24653228,0.7011168,0.2988832,4.5100007
1.829127,-1.8530401,-1.464368,25.0,330.0,60.0,0.8010885,0.1989115,0.7553353,0.24466473,3.8999999
3.6051545,-0.7389057,-0.56661177,200.0,200.0,20.0,0.7945936,0.20540638,0.6802514,0.31974858,2.6000001
-1.357976,-1.2228466,0.044566214,180.0,180.0,0.0167,0.7968508,0.20314917,0.6939797,0.3060203,13.650001
-1.704436,-1.5317482,0.5864473,170.0,170.0,0.0833,0.80153483,0.19846515,0.6920722,0.3079278,10.72
0.59674144,-1.8024641,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,5.4
-2.5768008,-0.1289278,-0.23755111,160.0,160.0,20.0,0.81290567,0.18709427,0.6726391,0.3273609,33.46
0.66863286,-1.6722255,0.6111541,80.0,80.0,840.0,0.97110623,0.028893763,0.06394535,0.93605465,1.3399999
-3.3596282,-0.81668824,-1.70923,25.0,310.0,115.0,0.82509166,0.1749083,0.702363,0.29763696,21.54
2.1399477,-0.5030553,0.38583428,25.0,220.0,5.0,0.8133831,0.18661688,0.750837,0.24916293,3.47
-1.9349736,-1.7523222,-1.0213485,25.0,320.0,15.0,0.78781986,0.21218018,0.78376085,0.21623912,13.37
1.1545055,-0.5865223,-0.84769416,180.0,180.0,20.0,0.80391127,0.19608878,0.67645687,0.32354307,6.8700004
-0.14567302,-1.078328,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,9.59
0.84679663,-1.7155628,-0.52219707,160.0,160.0,90.0,0.83532023,0.16467983,0.6071902,0.39280978,4.4900002
0.58865166,-0.7556329,0.19461174,170.0,170.0,10.0,0.80500054,0.19499946,0.68341327,0.31658676,8.08
-6.788054,-1.298966,-0.82599044,250.0,250.0,0.0167,0.7619578,0.23804218,0.7067516,0.2932484,28.32
-4.10008,0.38160843,-0.5123298,25.0,220.0,30.0,0.8216305,0.17836949,0.7313393,0.26866072,29.75
0.67632586,-1.0394377,-1.66736,310.0,310.0,15.0,0.7354275,0.2645725,0.7049346,0.2950654,11.9
-2.3938437,-0.50741273,-0.7076906,25.0,250.0,30.0,0.8134682,0.18653172,0.7444101,0.2555899,22.57
2.769529,-0.21657163,0.7724359,150.0,150.0,3.0,0.8116009,0.18839905,0.6858039,0.31419608,3.8
1.1545055,-0.49163204,-0.52219707,160.0,160.0,90.0,0.83532023,0.16467983,0.6071902,0.39280978,14.26
-1.2186937,-1.4482175,-1.3174211,300.0,300.0,0.0167,0.73462975,0.26537022,0.7156808,0.28431922,12.4800005
-2.619699,-0.62578374,-0.70716405,240.0,240.0,2.0,0.7679675,0.23203248,0.7032661,0.2967339,13.52
-0.26067558,-1.6003692,-1.3395376,25.0,350.0,60.0,0.7952108,0.20478922,0.7635664,0.23643361,4.8800006
0.72515124,-1.6541184,-1.7916462,280.0,280.0,60.0,0.7701182,0.22988182,0.6596749,0.34032512,7.9
0.9524719,-1.3843989,1.1195171,110.0,110.0,0.083,0.82780606,0.17219396,0.6808441,0.31915593,2.4999998
-0.08666108,-0.6706282,-1.4902836,25.0,325.0,60.0,0.8025379,0.19746207,0.75324744,0.2467525,19.0
1.1545055,-0.47277093,-0.68345726,160.0,160.0,60.0,0.8259893,0.1740107,0.63587403,0.364126,10.58
-0.60894513,-1.2556939,-0.54306656,160.0,230.0,5.0,0.78720015,0.21279989,0.71886665,0.28113335,10.7
3.6051545,-1.5778565,-1.6642675,300.0,300.0,30.0,0.74735415,0.25264582,0.69023556,0.30976447,2.01
1.635114,-1.6524352,-1.1852319,320.0,348.0,300.0,0.8281415,0.17185849,0.4461694,0.5538306,4.4
-2.18285,0.36215487,0.38583428,25.0,220.0,5.0,0.8133831,0.18661688,0.750837,0.24916293,36.73
0.2470844,-0.91754764,-0.7418189,25.0,180.0,60.0,0.8411421,0.15885782,0.6876864,0.31231365,10.0
-1.9349736,-1.752898,-0.99176407,25.0,320.0,10.0,0.7859655,0.21403447,0.78718656,0.2128134,12.87
0.9524719,-0.9554841,-0.11560716,197.0,167.0,12.0,0.80195975,0.19804029,0.672003,0.327997,4.0000005
-2.3775375,0.7232513,-0.7418189,25.0,180.0,60.0,0.8411421,0.15885782,0.6876864,0.31231365,26.4
-3.4984875,-1.5173972,1.44066,25.0,25.0,0.0167,0.8601883,0.13981164,0.6646335,0.33536646,6.09
0.59674144,-1.5200524,-0.22087324,50.0,180.0,40.0,0.831392,0.16860798,0.69763505,0.30236492,6.4
-3.9004056,0.096787535,-1.5525372,25.0,300.0,60.0,0.8096656,0.19033433,0.74263006,0.25737,38.07
-1.4500655,-0.5429822,-0.102240324,180.0,180.0,5.0,0.79862905,0.20137091,0.68965966,0.31034037,13.99
0.9524719,-1.3125505,0.4801587,25.0,25.0,120.0,0.88916165,0.11083835,0.54887944,0.4511206,4.1000004
0.2470844,2.1282892,0.13973635,100.0,100.0,60.0,0.84963083,0.1503692,0.6237106,0.37628946,29.460001
-1.6142938,0.2582191,1.4403665,25.0,25.0,0.083,0.86020595,0.13979399,0.66457343,0.33542657,38.34
0.5875617,-0.7539633,-1.0371373,25.0,190.0,180.0,0.8714562,0.12854375,0.58027905,0.41972092,9.3
-0.41446418,-0.9368738,1.1717379,100.0,100.0,5.0,0.8334214,0.16657859,0.6745781,0.32542193,9.5
-2.5768008,-1.0302372,-0.61583066,200.0,200.0,25.0,0.79639256,0.2036075,0.6758132,0.3241868,15.8
-1.6984288,-0.28030732,-1.8098725,160.0,300.0,30.0,0.77481836,0.2251817,0.7300552,0.26994482,16.5
-3.4259186,-0.8790305,-1.4494979,260.0,290.0,10.0,0.75058854,0.2494115,0.71409386,0.2859061,27.7
1.1545055,-0.4938327,0.65709674,160.0,160.0,2.0,0.80677575,0.19322427,0.6885472,0.3114528,5.7400002
3.0019646,-1.2789587,-1.6642675,300.0,300.0,30.0,0.74735415,0.25264582,0.69023556,0.30976447,2.2299998
1.8027055,-1.2983142,-0.6844935,220.0,220.0,20.0,0.7849516,0.21504834,0.6840222,0.3159778,4.75
-4.4198413,-0.4171632,0.94753224,24.0,50.0,30.0,0.8627876,0.13721238,0.65017396,0.349826,20.3
1.1545055,-0.45844895,0.50806105,170.0,140.0,9.0,0.81311256,0.1868875,0.66951203,0.33048794,5.9
2.3170292,0.041814618,0.34794208,80.0,80.0,180.0,0.8864697,0.11353032,0.50000036,0.49999967,5.8
-2.5768008,-0.77231187,0.19461174,170.0,170.0,10.0,0.80500054,0.19499946,0.68341327,0.31658676,15.41
-0.53533745,0.97467107,0.39930713,80.0,80.0,1080.0,0.9828015,0.017198497,0.02509881,0.97490114,34.079998
-1.4500655,-0.63424045,0.59156406,160.0,160.0,5.0,0.80780786,0.19219209,0.68592525,0.31407478,10.53
0.59674144,-1.8295716,-1.5249263,25.0,200.0,120.0,0.85357994,0.14642005,0.6434608,0.35653925,5.9
-2.182239,-1.6208425,1.1717379,100.0,100.0,5.0,0.8334214,0.16657859,0.6745781,0.32542193,8.9
-0.8345782,-1.8339335,-0.6349087,25.0,180.0,180.0,0.873486,0.12651403,0.57478213,0.4252179,3.6999996
-0.93548656,-1.2161971,-1.4539349,25.0,250.0,60.0,0.82332695,0.17667305,0.7205183,0.27948168,11.1
0.58865166,-1.0526003,0.41992128,160.0,160.0,10.0,0.8095188,0.19048113,0.6815289,0.31847107,4.0000005
-0.9198582,-0.3920574,0.033473663,180.0,180.0,0.5,0.79702383,0.20297618,0.6935622,0.3064378,13.89
0.22497924,-1.049754,1.2076906,95.0,95.0,2.0,0.8345133,0.16548672,0.6762991,0.32370088,5.04
-3.4662838,0.888022,1.4300191,25.0,25.0,10.0,0.8628226,0.13717742,0.6555258,0.34447417,26.0
1.7623365,-1.2812022,-1.1079285,250.0,250.0,30.0,0.7737754,0.22622462,0.68086356,0.3191364,5.9
-2.1405716,-0.74503106,-0.1579177,160.0,200.0,10.0,0.79801214,0.20198786,0.70076144,0.29923853,14.82
0.22497924,-1.0169584,0.7010102,155.0,155.0,2.0,0.8090292,0.19097078,0.687614,0.31238595,8.91
0.2470844,-1.8452672,-0.63720584,25.0,180.0,120.0,0.8580814,0.14191863,0.6330577,0.3669423,3.8999999
1.541404,-1.5071982,-1.7282649,25.0,300.0,120.0,0.82928,0.17071998,0.6933261,0.30667388,4.349
-1.6954794,-1.379483,-1.500969,280.0,280.0,15.0,0.7520281,0.24797192,0.69947976,0.30052027,19.019999
-1.1697581,-0.74507743,-1.1382687,265.0,265.0,5.0,0.7560056,0.24399443,0.7052531,0.29474688,20.01
0.84679663,-1.7519006,0.575659,140.0,120.0,30.0,0.8300081,0.16999191,0.64954364,0.3504564,3.6999996
2.3349266,-1.4420098,-1.5518017,25.0,295.0,60.0,0.8110674,0.18893263,0.74047107,0.25952893,5.4
2.287703,-1.6087397,-2.0051594,300.0,300.0,100.0,0.7754527,0.22454737,0.6263504,0.37364963,4.19
0.71945286,-1.5164958,1.1788061,100.0,100.0,1.33,0.83229154,0.16770843,0.6778454,0.3221546,1.9999998
2.5974307,-0.9166633,1.0600804,120.0,120.0,10.0,0.8267904,0.17320956,0.67393243,0.32606757,2.1000001
1.1545055,-0.59455526,0.65709674,160.0,160.0,2.0,0.80677575,0.19322427,0.6885472,0.3114528,6.17
-1.9349736,-1.7422905,-1.5434659,25.0,280.0,60.0,0.8152249,0.18477511,0.733924,0.266076,11.65
-1.6142938,-1.3231381,0.66480464,165.0,165.0,0.0167,0.8038113,0.19618866,0.6912027,0.3087973,10.02
-0.5411444,-0.106589146,0.8894808,25.0,180.0,5.0,0.82420707,0.17579293,0.7335994,0.26640058,11.22
-0.07247263,-1.4481032,0.3617676,25.0,25.0,60.0,0.8753934,0.12460654,0.6082857,0.39171427,6.6000004
